CP001733.1,NC_015183.1,NC_018679.1,NC_017196.2,AAJM01,NC_008542.1,NC_002696.2,ATLH01,NZ_CP009976.1,ATLG01,NZ_CP009887.1,NC_002179.2,CP000312.1,NC_003910.7,NC_014230.1,AJKU01,CP002491.1,NC_012971.2,AE014075.1,NZ_CP009789.1,NC_015948.1,AFAO01,NZ_AP012544.1,NC_008054.1,NC_009004.1,NZ_CP009494.1,AZJX01,AZKB01,NC_004547.2,NC_007205.1,NC_005072.1,NC_007577.1,NC_008817.1,NC_007335.2,NC_005042.1,NC_008820.1,NC_005071.1,NC_008819.1,NC_017731.1,ASWV01,AZUG01,NC_012660.1,ANJD01,NC_014010.1,NC_008380.1,ATYQ01,NC_003911.12,NC_016810.1,NC_003197.1,NC_016856.1,NC_022569.1,NC_020528.1,NC_007712.1,NC_007795.1,CP000410.1,NC_003098.1,CP002888.1,NC_003888.3,JPOY01,NC_021058.1,NC_002754.1,ADXL01,NZ_CP006882.1,NC_009481.1,AAOK01,NC_005070.1,CP003184.1,NC_005835.1,NC_006461.1,AAZW01,NZ_CP009840.1
FJ174694,-1.41947,-1.33245,-1.43625,-1.43221,-1.49618,-1.31927,-1.31946,-1.48829,-1.49269,-1.49046,-1.49166,-1.43406,-1.45729,-1.48193,-1.46922,-1.35335,-1.46506,-1.39249,-1.39227,-1.3915,-1.32588,-1.44585,-1.41374,-1.41612,-1.46181,-1.28165,-1.43638,-1.43562,-1.38263,-1.42989,-1.43858,-1.43961,-1.43887,-1.44627,-1.4436,-1.39946,-1.39985,-1.4463,-1.45073,-1.31861,-1.31866,-1.32049,-1.32681,-1.40714,-1.32202,-1.32168,-1.32157,-1.38199,-1.38226,-1.38242,-1.38233,-1.31659,-1.36082,-1.46551,-1.44838,-1.44819,-1.45009,-1.30714,-1.33036,-1.46008,-1.47466,-1.34243,-1.34951,-1.34717,-1.35769,-1.35039,-1.4667,-1.40593,-1.40565,-1.44863,-1.41184
FJ641182,-1.4281,-1.33357,-1.45232,-1.43573,-1.49913,-1.31337,-1.30676,-1.49214,-1.496,-1.49453,-1.49568,-1.43277,-1.45506,-1.49266,-1.47058,-1.35776,-1.46687,-1.39477,-1.39436,-1.3936,-1.30994,-1.44694,-1.41988,-1.41261,-1.46352,-1.27882,-1.4379,-1.43858,-1.38998,-1.42697,-1.43825,-1.43886,-1.43988,-1.44671,-1.44465,-1.40938,-1.40841,-1.44673,-1.46182,-1.30974,-1.3095,-1.33185,-1.34105,-1.42318,-1.31672,-1.3164,-1.33702,-1.38062,-1.381,-1.38121,-1.3815,-1.30503,-1.36784,-1.46717,-1.45247,-1.45235,-1.4549,-1.27874,-1.34256,-1.46067,-1.47702,-1.35296,-1.35161,-1.3491,-1.35718,-1.34968,-1.46894,-1.39706,-1.39697,-1.4672,-1.42754
GQ303261,-1.41775,-1.33181,-1.44107,-1.42899,-1.49387,-1.29081,-1.31479,-1.48923,-1.49257,-1.49236,-1.49209,-1.43434,-1.45755,-1.49279,-1.47053,-1.35888,-1.46178,-1.40483,-1.40331,-1.40349,-1.32355,-1.44806,-1.4069,-1.40974,-1.46254,-1.28628,-1.43196,-1.43351,-1.3916,-1.4294,-1.43997,-1.44182,-1.44068,-1.44694,-1.4464,-1.40828,-1.4061,-1.44744,-1.45869,-1.31012,-1.31002,-1.33058,-1.34138,-1.41929,-1.30859,-1.30867,-1.3443,-1.3796,-1.37936,-1.37979,-1.37952,-1.30112,-1.35411,-1.46689,-1.45144,-1.45133,-1.45416,-1.31149,-1.35165,-1.4598,-1.47278,-1.34955,-1.35628,-1.3517,-1.36031,-1.35566,-1.46755,-1.42806,-1.42882,-1.45791,-1.4358
JF792674,-1.43513,-1.36013,-1.44209,-1.43434,-1.49359,-1.36373,-1.34753,-1.48905,-1.49029,-1.49125,-1.48924,-1.4299,-1.4636,-1.48171,-1.47193,-1.39018,-1.46289,-1.40748,-1.40722,-1.40664,-1.33878,-1.44665,-1.42611,-1.40658,-1.46081,-1.32833,-1.4376,-1.4387,-1.40165,-1.43214,-1.44286,-1.44333,-1.44271,-1.44672,-1.44573,-1.40186,-1.39858,-1.44726,-1.45697,-1.34654,-1.34726,-1.35453,-1.3563,-1.42373,-1.35078,-1.3515,-1.36537,-1.40124,-1.40237,-1.40225,-1.40228,-1.34377,-1.39232,-1.46629,-1.4459,-1.44587,-1.44912,-1.3384,-1.36973,-1.46206,-1.47402,-1.36691,-1.36069,-1.35934,-1.36456,-1.36046,-1.46705,-1.40435,-1.40354,-1.45051,-1.42689
GU247132,-1.43512,-1.36684,-1.44518,-1.43488,-1.48905,-1.36305,-1.34737,-1.48824,-1.48932,-1.49032,-1.48889,-1.42891,-1.46373,-1.48461,-1.4708,-1.38121,-1.46303,-1.40685,-1.40635,-1.40628,-1.34322,-1.44604,-1.42606,-1.4119,-1.46134,-1.32937,-1.43564,-1.43466,-1.40264,-1.43187,-1.44115,-1.44119,-1.4409,-1.44572,-1.44273,-1.40699,-1.40514,-1.44616,-1.45588,-1.35066,-1.35071,-1.35915,-1.36158,-1.42695,-1.35598,-1.35585,-1.36514,-1.39643,-1.39645,-1.39657,-1.39643,-1.3482,-1.38812,-1.46512,-1.44696,-1.44678,-1.44918,-1.33918,-1.3689,-1.45995,-1.47304,-1.36876,-1.36732,-1.36567,-1.37051,-1.36616,-1.46644,-1.40788,-1.40821,-1.4528,-1.42968
HM152764,-1.42076,-1.33596,-1.43062,-1.42751,-1.49415,-1.31196,-1.32444,-1.48813,-1.49209,-1.48965,-1.49088,-1.43566,-1.45887,-1.48121,-1.47014,-1.34717,-1.46164,-1.38985,-1.39078,-1.38935,-1.33775,-1.44522,-1.40933,-1.41597,-1.4623,-1.29647,-1.43524,-1.43473,-1.38142,-1.43062,-1.43762,-1.44044,-1.4397,-1.44626,-1.44192,-1.40176,-1.39867,-1.44635,-1.44724,-1.31904,-1.32179,-1.32423,-1.32582,-1.40681,-1.32116,-1.32105,-1.33215,-1.37422,-1.37388,-1.37428,-1.37418,-1.31648,-1.35603,-1.46515,-1.44923,-1.44901,-1.45294,-1.31812,-1.34302,-1.46042,-1.47324,-1.34412,-1.35386,-1.35102,-1.36127,-1.35445,-1.46463,-1.41738,-1.41701,-1.44938,-1.41458
HM152767,-1.42127,-1.33313,-1.43007,-1.42609,-1.49249,-1.30636,-1.31779,-1.48887,-1.49201,-1.49073,-1.49101,-1.43566,-1.4564,-1.48274,-1.4685,-1.34252,-1.46117,-1.38935,-1.3897,-1.38845,-1.33328,-1.44552,-1.41002,-1.41402,-1.4617,-1.29016,-1.43588,-1.43596,-1.38126,-1.42986,-1.43728,-1.44115,-1.43867,-1.44675,-1.44265,-1.40118,-1.39992,-1.44631,-1.44921,-1.31268,-1.3152,-1.32126,-1.32395,-1.40651,-1.31664,-1.31608,-1.32685,-1.37329,-1.37289,-1.37322,-1.37324,-1.31199,-1.35359,-1.46432,-1.44954,-1.44941,-1.4524,-1.31045,-1.33924,-1.45976,-1.47322,-1.34152,-1.35239,-1.34857,-1.35978,-1.3526,-1.46447,-1.41331,-1.41347,-1.44969,-1.41428
KF841476,-1.43476,-1.36007,-1.44206,-1.43357,-1.49474,-1.36389,-1.34688,-1.48861,-1.48962,-1.49142,-1.48845,-1.43023,-1.46306,-1.48145,-1.47245,-1.38965,-1.46331,-1.40848,-1.40769,-1.407,-1.33919,-1.44625,-1.42488,-1.40683,-1.45998,-1.32836,-1.43768,-1.43839,-1.40175,-1.43189,-1.44257,-1.44348,-1.44217,-1.44642,-1.44535,-1.40236,-1.39867,-1.44743,-1.45768,-1.34635,-1.34697,-1.35462,-1.35575,-1.42354,-1.35016,-1.35129,-1.3654,-1.40187,-1.40289,-1.40276,-1.4028,-1.34324,-1.39199,-1.46606,-1.44605,-1.44604,-1.44908,-1.33852,-1.36912,-1.4617,-1.47411,-1.36635,-1.36017,-1.35846,-1.36456,-1.35955,-1.46587,-1.40462,-1.40397,-1.45065,-1.42766
HM152763,-1.4249,-1.39343,-1.42149,-1.42921,-1.47567,-1.41972,-1.40658,-1.47232,-1.47263,-1.47315,-1.47314,-1.42777,-1.4673,-1.46082,-1.46423,-1.39508,-1.44949,-1.40354,-1.40282,-1.40342,-1.39963,-1.4366,-1.4168,-1.41701,-1.45135,-1.40925,-1.43208,-1.43183,-1.39766,-1.434,-1.43949,-1.44006,-1.44086,-1.43875,-1.43846,-1.40715,-1.40751,-1.43941,-1.43629,-1.41548,-1.41761,-1.39151,-1.38847,-1.41327,-1.40047,-1.39967,-1.4064,-1.39656,-1.39649,-1.39664,-1.39655,-1.39647,-1.39614,-1.46044,-1.44,-1.43989,-1.43883,-1.43538,-1.39505,-1.45492,-1.46681,-1.40265,-1.3937,-1.39239,-1.39473,-1.39678,-1.45649,-1.43485,-1.43471,-1.43267,-1.41663
JF744988,-1.42577,-1.39441,-1.42002,-1.43037,-1.47448,-1.42299,-1.40755,-1.47385,-1.47613,-1.47609,-1.47507,-1.42695,-1.4669,-1.46107,-1.46572,-1.39349,-1.45058,-1.40141,-1.40126,-1.40101,-1.3988,-1.43906,-1.41634,-1.41727,-1.45236,-1.41069,-1.43291,-1.43272,-1.39657,-1.43449,-1.44034,-1.44145,-1.44139,-1.44297,-1.43786,-1.40587,-1.40954,-1.44319,-1.43812,-1.41219,-1.41413,-1.3901,-1.38855,-1.41452,-1.4007,-1.40071,-1.40564,-1.39673,-1.39656,-1.39682,-1.39682,-1.39733,-1.39629,-1.45974,-1.43861,-1.43852,-1.43963,-1.43373,-1.39577,-1.45413,-1.46425,-1.40508,-1.39378,-1.39556,-1.39783,-1.3965,-1.45836,-1.43741,-1.43839,-1.43215,-1.41603
KF713485,-1.41919,-1.33225,-1.43715,-1.43168,-1.49593,-1.31937,-1.31925,-1.48913,-1.49306,-1.49083,-1.49197,-1.43411,-1.45709,-1.48167,-1.46898,-1.35355,-1.46517,-1.39274,-1.39296,-1.3918,-1.32613,-1.44554,-1.41417,-1.41601,-1.46154,-1.28124,-1.43659,-1.43654,-1.38251,-1.42984,-1.43839,-1.43933,-1.43866,-1.44519,-1.44346,-1.40067,-1.40005,-1.44549,-1.45154,-1.31895,-1.31873,-1.32095,-1.32699,-1.4082,-1.32165,-1.32145,-1.32076,-1.38175,-1.38202,-1.38209,-1.38209,-1.31643,-1.36092,-1.46536,-1.44813,-1.44791,-1.45073,-1.30572,-1.32944,-1.46012,-1.47456,-1.34223,-1.35002,-1.34733,-1.35851,-1.35069,-1.46685,-1.40529,-1.40469,-1.44972,-1.41202
JN153085,-1.43565,-1.36633,-1.44553,-1.43636,-1.49132,-1.36198,-1.3473,-1.48763,-1.48867,-1.48948,-1.48789,-1.43076,-1.46368,-1.48544,-1.47035,-1.38045,-1.46374,-1.4042,-1.40479,-1.40392,-1.34316,-1.44578,-1.42554,-1.40959,-1.46099,-1.32775,-1.43647,-1.43534,-1.40245,-1.43131,-1.44072,-1.44146,-1.44103,-1.445,-1.44309,-1.40685,-1.40533,-1.44575,-1.45769,-1.34828,-1.34792,-1.35851,-1.36177,-1.42518,-1.35535,-1.35604,-1.36507,-1.39544,-1.39553,-1.3956,-1.39556,-1.34825,-1.38714,-1.46606,-1.44699,-1.44677,-1.45021,-1.33728,-1.36747,-1.45969,-1.47316,-1.36765,-1.36547,-1.36482,-1.36958,-1.36398,-1.46638,-1.40817,-1.4096,-1.45327,-1.43053
JN153086,-1.43459,-1.36667,-1.44353,-1.43474,-1.48988,-1.36372,-1.34718,-1.48751,-1.48928,-1.48936,-1.48831,-1.42944,-1.46367,-1.48461,-1.47081,-1.38133,-1.46406,-1.40368,-1.40416,-1.40343,-1.34467,-1.44511,-1.42668,-1.41052,-1.46189,-1.32938,-1.4367,-1.43566,-1.40131,-1.4314,-1.44025,-1.44171,-1.44056,-1.44482,-1.44234,-1.40612,-1.40544,-1.445,-1.45603,-1.3498,-1.34965,-1.35773,-1.36144,-1.42528,-1.35515,-1.35551,-1.36612,-1.39412,-1.39442,-1.39438,-1.39411,-1.34888,-1.38677,-1.46511,-1.44607,-1.44583,-1.44946,-1.34106,-1.36919,-1.46169,-1.47356,-1.36791,-1.36579,-1.36546,-1.36985,-1.36522,-1.46668,-1.40809,-1.4089,-1.45314,-1.4293
JN192463,-1.41939,-1.33249,-1.43641,-1.43155,-1.49552,-1.32113,-1.32076,-1.48844,-1.4914,-1.49071,-1.49068,-1.43331,-1.45814,-1.48159,-1.46974,-1.35438,-1.46558,-1.39275,-1.39266,-1.3919,-1.32626,-1.44538,-1.41424,-1.41679,-1.46219,-1.28338,-1.43605,-1.43599,-1.38311,-1.42969,-1.43868,-1.43959,-1.43872,-1.4455,-1.44325,-1.40019,-1.39998,-1.44587,-1.45072,-1.32102,-1.32116,-1.32139,-1.32776,-1.40755,-1.32259,-1.32201,-1.32224,-1.38246,-1.38292,-1.38304,-1.38291,-1.31733,-1.36143,-1.46506,-1.44778,-1.44756,-1.45018,-1.30859,-1.33076,-1.46013,-1.47437,-1.34341,-1.3504,-1.34822,-1.35797,-1.3506,-1.46583,-1.4047,-1.40429,-1.44918,-1.41185
JN201525,-1.42484,-1.37142,-1.43135,-1.4276,-1.4761,-1.39575,-1.37595,-1.47367,-1.47549,-1.47542,-1.47453,-1.42673,-1.46586,-1.46864,-1.46565,-1.39191,-1.45203,-1.40594,-1.40577,-1.40502,-1.37803,-1.44162,-1.41956,-1.41233,-1.4516,-1.37221,-1.43008,-1.43145,-1.40251,-1.43318,-1.43961,-1.43897,-1.43889,-1.43914,-1.43692,-1.40147,-1.39992,-1.43949,-1.44068,-1.37648,-1.37723,-1.37139,-1.37435,-1.4148,-1.36738,-1.36789,-1.38102,-1.39897,-1.39936,-1.39924,-1.39904,-1.36394,-1.38761,-1.46022,-1.43833,-1.43827,-1.44161,-1.39113,-1.37927,-1.45396,-1.46461,-1.37795,-1.37447,-1.37406,-1.37696,-1.37689,-1.45668,-1.41132,-1.41156,-1.44249,-1.42066
JN256079,-1.41765,-1.32796,-1.43141,-1.42881,-1.49264,-1.30542,-1.31342,-1.48784,-1.49153,-1.49114,-1.49008,-1.43524,-1.45838,-1.47988,-1.46878,-1.34331,-1.46219,-1.38244,-1.38305,-1.38168,-1.32088,-1.44561,-1.40346,-1.4116,-1.46023,-1.27901,-1.43266,-1.43301,-1.37585,-1.43001,-1.43907,-1.43992,-1.4405,-1.4444,-1.44269,-1.39719,-1.39484,-1.44317,-1.44779,-1.30742,-1.30761,-1.31403,-1.32256,-1.40126,-1.31467,-1.31444,-1.32033,-1.37051,-1.37066,-1.37107,-1.37052,-1.31118,-1.35311,-1.46418,-1.44822,-1.44797,-1.44979,-1.30555,-1.33294,-1.4593,-1.47387,-1.33253,-1.34201,-1.34148,-1.35149,-1.34216,-1.46545,-1.40859,-1.40745,-1.44557,-1.41024
JN243855,-1.41938,-1.33975,-1.43021,-1.42679,-1.49107,-1.3103,-1.33512,-1.48905,-1.489,-1.49066,-1.48903,-1.43414,-1.45933,-1.48253,-1.46957,-1.36016,-1.45882,-1.39616,-1.39519,-1.39564,-1.34062,-1.44651,-1.4028,-1.41171,-1.46013,-1.3024,-1.43376,-1.43358,-1.38374,-1.43115,-1.44006,-1.44118,-1.44037,-1.4458,-1.44514,-1.40431,-1.40284,-1.44682,-1.44782,-1.33145,-1.33228,-1.33334,-1.33898,-1.40978,-1.32682,-1.32513,-1.35043,-1.38129,-1.38152,-1.38152,-1.38153,-1.32275,-1.36203,-1.46561,-1.4495,-1.44929,-1.45095,-1.33206,-1.35207,-1.46096,-1.47534,-1.35131,-1.3573,-1.35218,-1.36212,-1.35783,-1.46496,-1.42917,-1.42996,-1.44564,-1.42269
JN243857,-1.43383,-1.36105,-1.44216,-1.43286,-1.49176,-1.36462,-1.34824,-1.48624,-1.48935,-1.48869,-1.48787,-1.4289,-1.46245,-1.48169,-1.47196,-1.38884,-1.46097,-1.40855,-1.40698,-1.40749,-1.33986,-1.44569,-1.42542,-1.40567,-1.46092,-1.32935,-1.43665,-1.43839,-1.40338,-1.43154,-1.44192,-1.44346,-1.44271,-1.44504,-1.44495,-1.40138,-1.3976,-1.4464,-1.45613,-1.34831,-1.34858,-1.3545,-1.35621,-1.42418,-1.35194,-1.35239,-1.36623,-1.40269,-1.40341,-1.40354,-1.40325,-1.34367,-1.39265,-1.46559,-1.44424,-1.44414,-1.44908,-1.3391,-1.37035,-1.46197,-1.47382,-1.3667,-1.36068,-1.35926,-1.36496,-1.36046,-1.46577,-1.40544,-1.40471,-1.4504,-1.42853
JN382248,-1.42996,-1.36153,-1.43485,-1.43311,-1.48441,-1.37626,-1.35583,-1.48081,-1.48251,-1.48323,-1.48198,-1.42735,-1.4667,-1.47595,-1.46971,-1.38656,-1.45944,-1.40844,-1.40773,-1.40718,-1.3599,-1.44593,-1.42128,-1.40522,-1.45358,-1.3411,-1.43614,-1.4376,-1.40085,-1.43188,-1.44097,-1.44128,-1.44059,-1.4429,-1.43871,-1.39668,-1.39336,-1.44291,-1.44775,-1.35022,-1.3508,-1.35508,-1.36258,-1.41639,-1.35596,-1.35643,-1.37021,-1.3988,-1.39883,-1.39885,-1.39886,-1.34986,-1.3838,-1.46471,-1.44167,-1.44161,-1.44238,-1.35021,-1.37207,-1.4582,-1.46978,-1.36195,-1.36353,-1.36231,-1.36635,-1.36356,-1.46189,-1.39535,-1.39575,-1.44626,-1.42224
JN408461,-1.43754,-1.35086,-1.44432,-1.43439,-1.49238,-1.34875,-1.32841,-1.48757,-1.48935,-1.49069,-1.48835,-1.43081,-1.46278,-1.48095,-1.47104,-1.37628,-1.46362,-1.40274,-1.40286,-1.40194,-1.3346,-1.44636,-1.41921,-1.40268,-1.46031,-1.30897,-1.43664,-1.43642,-1.39845,-1.43188,-1.44101,-1.44253,-1.44181,-1.44511,-1.44192,-1.39572,-1.3941,-1.44601,-1.45342,-1.32662,-1.32713,-1.34041,-1.3449,-1.42058,-1.33725,-1.33871,-1.34945,-1.39609,-1.39686,-1.39701,-1.39678,-1.33044,-1.38229,-1.46492,-1.44606,-1.44597,-1.44852,-1.31676,-1.35581,-1.46114,-1.4726,-1.34746,-1.34789,-1.34643,-1.35308,-1.34734,-1.46679,-1.39597,-1.39627,-1.4506,-1.42373
JN408460,-1.43745,-1.35757,-1.43991,-1.43147,-1.49051,-1.35631,-1.33969,-1.48794,-1.48864,-1.49167,-1.48781,-1.42877,-1.46509,-1.47989,-1.47059,-1.38449,-1.46225,-1.40516,-1.40363,-1.40471,-1.34196,-1.44779,-1.42042,-1.40518,-1.46001,-1.32051,-1.43655,-1.43538,-1.39964,-1.43301,-1.4429,-1.44299,-1.44175,-1.44537,-1.44345,-1.3955,-1.39397,-1.44603,-1.45199,-1.34007,-1.34011,-1.34801,-1.35087,-1.42179,-1.34297,-1.34372,-1.35918,-1.39891,-1.39956,-1.39965,-1.39934,-1.33818,-1.38861,-1.4659,-1.44346,-1.44342,-1.44698,-1.33448,-1.36399,-1.45965,-1.4737,-1.35587,-1.35362,-1.35151,-1.35723,-1.35533,-1.46589,-1.40447,-1.40453,-1.44702,-1.42382
JN398368,-1.41645,-1.37008,-1.42885,-1.4283,-1.4805,-1.38267,-1.37892,-1.47747,-1.48047,-1.47964,-1.479,-1.42873,-1.46516,-1.47091,-1.46659,-1.38437,-1.45198,-1.39362,-1.39345,-1.3935,-1.36914,-1.43885,-1.41034,-1.41904,-1.45367,-1.35377,-1.43204,-1.43058,-1.38833,-1.43256,-1.44016,-1.44131,-1.44153,-1.44048,-1.43953,-1.39987,-1.39887,-1.44066,-1.43937,-1.37625,-1.37676,-1.36063,-1.3644,-1.40755,-1.37064,-1.37039,-1.37717,-1.38954,-1.38953,-1.3896,-1.38948,-1.3666,-1.38509,-1.46059,-1.43978,-1.43969,-1.4417,-1.38044,-1.36883,-1.45945,-1.47096,-1.37326,-1.3672,-1.36675,-1.37064,-1.36729,-1.45958,-1.42544,-1.42621,-1.43746,-1.41314
JN398369,-1.43457,-1.36392,-1.44666,-1.43591,-1.49075,-1.35934,-1.34396,-1.48825,-1.4885,-1.4895,-1.48823,-1.43036,-1.46219,-1.48579,-1.47084,-1.3798,-1.46331,-1.40488,-1.40584,-1.40485,-1.33977,-1.44556,-1.42622,-1.41008,-1.46161,-1.32514,-1.43664,-1.43539,-1.40156,-1.4307,-1.44045,-1.44074,-1.44107,-1.44482,-1.44307,-1.40691,-1.40484,-1.44571,-1.4569,-1.34542,-1.34498,-1.3566,-1.36076,-1.42547,-1.35272,-1.35371,-1.36296,-1.39507,-1.39568,-1.39565,-1.39547,-1.34495,-1.38747,-1.46581,-1.44766,-1.44745,-1.4495,-1.33415,-1.36712,-1.46066,-1.47341,-1.36664,-1.36426,-1.36374,-1.37012,-1.36409,-1.46546,-1.40686,-1.4086,-1.4551,-1.43108
JN542517,-1.41613,-1.36999,-1.4278,-1.42983,-1.4788,-1.3818,-1.3793,-1.47669,-1.47773,-1.47735,-1.47775,-1.42803,-1.46523,-1.47035,-1.46548,-1.38528,-1.45127,-1.39407,-1.39378,-1.39399,-1.37089,-1.43874,-1.40816,-1.41893,-1.45144,-1.35643,-1.43216,-1.43058,-1.38916,-1.43179,-1.43953,-1.44069,-1.43996,-1.44062,-1.4379,-1.39885,-1.39887,-1.44119,-1.43854,-1.37869,-1.37939,-1.36215,-1.3642,-1.40829,-1.37163,-1.37298,-1.37705,-1.38975,-1.38973,-1.38986,-1.38953,-1.36831,-1.38503,-1.45997,-1.43978,-1.43985,-1.44056,-1.38547,-1.36922,-1.45908,-1.47057,-1.37325,-1.36783,-1.36637,-1.37203,-1.36746,-1.45834,-1.42667,-1.42899,-1.43698,-1.41386
JN412593,-1.41809,-1.32988,-1.44186,-1.42804,-1.49538,-1.28747,-1.31297,-1.48933,-1.49245,-1.49229,-1.49165,-1.43432,-1.45738,-1.49387,-1.471,-1.35717,-1.46195,-1.40406,-1.403,-1.40288,-1.32309,-1.44782,-1.40715,-1.40925,-1.46254,-1.28423,-1.43121,-1.43266,-1.39166,-1.4295,-1.43966,-1.44177,-1.44016,-1.4468,-1.44685,-1.40811,-1.40607,-1.44711,-1.45937,-1.30752,-1.30701,-1.32887,-1.34045,-1.41945,-1.30639,-1.30653,-1.34393,-1.37847,-1.37816,-1.37851,-1.37831,-1.29886,-1.35272,-1.46734,-1.4506,-1.45048,-1.454,-1.30846,-1.35066,-1.45983,-1.47262,-1.34848,-1.35582,-1.35171,-1.36062,-1.35505,-1.46803,-1.42716,-1.42747,-1.45932,-1.43635
JN412589,-1.40767,-1.40045,-1.40203,-1.40252,-1.43247,-1.44569,-1.44,-1.43883,-1.43964,-1.43968,-1.4389,-1.41051,-1.45852,-1.43068,-1.44221,-1.4124,-1.41568,-1.39617,-1.39603,-1.39584,-1.42201,-1.42575,-1.40241,-1.41195,-1.42045,-1.44604,-1.40636,-1.40634,-1.39487,-1.42351,-1.42351,-1.42428,-1.42439,-1.41876,-1.41616,-1.39913,-1.3985,-1.4188,-1.41077,-1.44475,-1.4454,-1.41366,-1.4025,-1.4019,-1.41007,-1.41028,-1.42519,-1.40208,-1.40214,-1.4019,-1.4017,-1.41205,-1.40543,-1.43252,-1.4109,-1.41095,-1.41297,-1.47855,-1.4073,-1.43443,-1.44453,-1.42301,-1.40619,-1.4055,-1.40027,-1.40724,-1.42808,-1.45159,-1.45176,-1.40418,-1.40779
JN412591,-1.41358,-1.32685,-1.43465,-1.42972,-1.49352,-1.29277,-1.30794,-1.48779,-1.49345,-1.4913,-1.49106,-1.43516,-1.45442,-1.48308,-1.46933,-1.33722,-1.46537,-1.38265,-1.38394,-1.38178,-1.32484,-1.44764,-1.40789,-1.42083,-1.46087,-1.27539,-1.43476,-1.43503,-1.37612,-1.42777,-1.43746,-1.43816,-1.43845,-1.44501,-1.4439,-1.4047,-1.40048,-1.44529,-1.45071,-1.30702,-1.30783,-1.31937,-1.32263,-1.40613,-1.30883,-1.30902,-1.31882,-1.36853,-1.36798,-1.3684,-1.36843,-1.303,-1.35325,-1.46596,-1.4502,-1.44987,-1.45319,-1.30505,-1.33167,-1.45964,-1.47501,-1.3406,-1.35282,-1.34494,-1.35851,-1.35284,-1.46673,-1.41644,-1.41719,-1.44911,-1.41792
JN572689,-1.43535,-1.36657,-1.44476,-1.43644,-1.49056,-1.36353,-1.34826,-1.48884,-1.48959,-1.4894,-1.48906,-1.42953,-1.46382,-1.48565,-1.47175,-1.38103,-1.464,-1.40448,-1.40457,-1.40415,-1.34284,-1.44513,-1.42679,-1.41188,-1.46169,-1.33015,-1.43721,-1.43621,-1.40163,-1.43135,-1.44059,-1.44162,-1.44157,-1.44549,-1.44329,-1.40548,-1.40464,-1.44582,-1.45675,-1.34968,-1.35007,-1.3587,-1.36143,-1.4263,-1.35637,-1.35791,-1.36598,-1.39583,-1.39619,-1.3963,-1.39604,-1.34936,-1.38703,-1.46596,-1.44626,-1.44602,-1.44897,-1.33988,-1.36826,-1.46002,-1.4729,-1.36824,-1.36486,-1.36424,-1.36955,-1.36438,-1.46536,-1.4091,-1.40979,-1.45294,-1.42872
KF024721,-1.43626,-1.35361,-1.44487,-1.43357,-1.4924,-1.349,-1.33011,-1.48823,-1.49129,-1.49168,-1.49015,-1.43118,-1.46286,-1.48234,-1.47178,-1.37859,-1.46414,-1.40503,-1.40303,-1.40436,-1.3339,-1.44821,-1.42029,-1.40306,-1.4596,-1.31113,-1.43909,-1.43759,-1.39919,-1.43209,-1.44206,-1.44203,-1.4421,-1.44597,-1.44409,-1.39706,-1.39446,-1.44721,-1.45559,-1.33035,-1.33134,-1.34162,-1.34572,-1.42325,-1.33976,-1.34055,-1.35425,-1.39654,-1.3969,-1.39711,-1.39674,-1.33367,-1.3834,-1.46585,-1.44637,-1.4463,-1.44792,-1.31855,-1.36038,-1.46192,-1.47464,-1.34913,-1.34775,-1.34734,-1.35439,-1.34801,-1.46739,-1.397,-1.39694,-1.45012,-1.4262
JN624851,-1.41875,-1.33248,-1.43367,-1.43201,-1.49367,-1.30691,-1.31862,-1.48669,-1.49112,-1.48963,-1.4888,-1.43451,-1.45876,-1.48126,-1.46763,-1.34782,-1.46117,-1.38808,-1.38837,-1.38791,-1.32185,-1.44508,-1.40701,-1.41435,-1.45743,-1.28049,-1.43273,-1.433,-1.37951,-1.42967,-1.43888,-1.4392,-1.44083,-1.44464,-1.44375,-1.39908,-1.3977,-1.44513,-1.44902,-1.31297,-1.3126,-1.31877,-1.32676,-1.40441,-1.31864,-1.31903,-1.32593,-1.37457,-1.3742,-1.37449,-1.37399,-1.31336,-1.35689,-1.46531,-1.44662,-1.44642,-1.45053,-1.31141,-1.33755,-1.46155,-1.47478,-1.33854,-1.34729,-1.3443,-1.35452,-1.34673,-1.46604,-1.41089,-1.41088,-1.44676,-1.41376
JN643714,-1.42057,-1.33625,-1.43181,-1.42745,-1.4929,-1.31022,-1.32227,-1.48905,-1.49183,-1.4904,-1.49017,-1.43496,-1.45769,-1.48162,-1.46954,-1.34631,-1.46215,-1.39026,-1.39133,-1.38982,-1.33537,-1.44614,-1.41029,-1.41582,-1.46213,-1.29386,-1.43467,-1.43485,-1.38179,-1.4296,-1.43682,-1.44021,-1.43867,-1.44598,-1.44222,-1.40189,-1.40022,-1.4459,-1.44994,-1.31727,-1.32013,-1.32355,-1.32754,-1.40682,-1.3193,-1.31907,-1.33052,-1.37464,-1.37433,-1.3748,-1.37468,-1.31441,-1.3573,-1.46495,-1.45007,-1.44983,-1.45136,-1.31377,-1.34198,-1.46048,-1.47307,-1.34468,-1.35524,-1.35082,-1.36197,-1.35508,-1.46351,-1.41681,-1.41658,-1.45068,-1.41551
