CP001733.1,NC_015183.1,NC_018679.1,NC_017196.2,AAJM01,NC_008542.1,NC_002696.2,ATLH01,NZ_CP009976.1,ATLG01,NZ_CP009887.1,NC_002179.2,CP000312.1,NC_003910.7,NC_014230.1,AJKU01,CP002491.1,NC_012971.2,AE014075.1,NZ_CP009789.1,NC_015948.1,AFAO01,NZ_AP012544.1,NC_008054.1,NC_009004.1,NZ_CP009494.1,AZJX01,AZKB01,NC_004547.2,NC_007205.1,NC_005072.1,NC_007577.1,NC_008817.1,NC_007335.2,NC_005042.1,NC_008820.1,NC_005071.1,NC_008819.1,NC_017731.1,ASWV01,AZUG01,NC_012660.1,ANJD01,NC_014010.1,NC_008380.1,ATYQ01,NC_003911.12,NC_016810.1,NC_003197.1,NC_016856.1,NC_022569.1,NC_020528.1,NC_007712.1,NC_007795.1,CP000410.1,NC_003098.1,CP002888.1,NC_003888.3,JPOY01,NC_021058.1,NC_002754.1,ADXL01,NZ_CP006882.1,NC_009481.1,AAOK01,NC_005070.1,CP003184.1,NC_005835.1,NC_006461.1,AAZW01,NZ_CP009840.1
JN398368,0.31997,0.35873,0.31205,0.21746,0.1809,0.30273,0.39218,0.26398,0.26015,0.26311,0.26454,0.23813,0.24915,0.24767,0.23045,0.39962,0.20592,0.35531,0.34819,0.35407,0.38709,0.13188,0.32729,0.25102,0.17413,0.51762,0.20341,0.20423,0.3647,0.21019,0.25537,0.27006,0.24589,0.29505,0.28681,0.40492,0.41049,0.28961,0.23215,0.40864,0.40763,0.43593,0.38717,0.21003,0.38925,0.38662,0.28951,0.3477,0.34757,0.34773,0.34965,0.38228,0.36739,0.21625,0.18932,0.18929,0.21665,0.50556,0.33354,0.23377,0.22182,0.46949,0.44509,0.40763,0.40161,0.41453,0.28609,0.34341,0.34357,0.29784,0.29323
JN398369,0.16932,0.31095,0.17609,0.12473,0.13259,0.45102,0.48768,0.12302,0.12386,0.12225,0.12498,0.11901,0.22059,0.18204,0.093433,0.36747,0.10087,0.30031,0.28512,0.30067,0.43021,0.029748,0.22526,0.39761,0.12559,0.61093,0.16793,0.16824,0.2425,0.18413,0.22035,0.22367,0.2041,0.23045,0.23646,0.28348,0.2751,0.22387,0.10545,0.50521,0.50562,0.49112,0.45115,0.17899,0.39085,0.38939,0.42274,0.27287,0.27294,0.27213,0.27245,0.40725,0.30152,0.15134,0.10314,0.10299,0.10815,0.60246,0.39755,0.14794,0.17527,0.40315,0.38301,0.34328,0.32963,0.38229,0.15686,0.40651,0.40421,0.14491,0.19157
JN542517,0.32377,0.33964,0.28136,0.20802,0.16874,0.31776,0.38348,0.24595,0.24438,0.24577,0.2455,0.22635,0.23981,0.23241,0.20016,0.3831,0.18435,0.32719,0.32016,0.3264,0.35152,0.1221,0.31098,0.2509,0.15332,0.50881,0.19564,0.19428,0.34278,0.18859,0.24835,0.26354,0.24213,0.28559,0.27398,0.39667,0.39968,0.28274,0.20924,0.40829,0.40719,0.43013,0.37968,0.18421,0.37535,0.37427,0.26913,0.31822,0.31715,0.31744,0.3195,0.37315,0.34217,0.19156,0.17102,0.17086,0.19196,0.48917,0.32771,0.18592,0.18195,0.44804,0.42649,0.3875,0.38345,0.39602,0.26167,0.32402,0.32437,0.28208,0.26602
JN412593,0.076106,0.19511,0.074782,-0.0015769,0.024646,0.40025,0.3376,0.01981,0.017427,0.018154,0.020526,0.051642,0.073326,0.083206,0.089877,0.14668,0.018939,0.078523,0.071817,0.079042,0.20756,-0.052178,0.16026,0.21556,0.041007,0.45513,0.075639,0.071863,0.058164,0.061237,0.056356,0.060171,0.051917,0.057581,0.091023,0.12211,0.12323,0.053432,0.0087609,0.39453,0.39479,0.34136,0.25764,0.0223,0.3288,0.32867,0.19505,0.085196,0.084998,0.084907,0.086259,0.336,0.18281,0.054175,0.028854,0.028949,0.037579,0.36679,0.12966,0.052162,0.067053,0.24157,0.18123,0.18838,0.14138,0.16488,0.0072035,0.15218,0.15117,0.042244,-0.0048876
JN412589,0.25999,0.28443,0.248,0.11762,0.13005,0.051211,0.13515,0.20285,0.20122,0.2019,0.20378,0.21511,0.14609,0.2295,0.14433,0.25576,0.17344,0.29157,0.29194,0.2899,0.2009,0.12945,0.27929,0.19393,0.24798,0.20008,0.28334,0.28431,0.29296,0.14465,0.15003,0.16692,0.15111,0.15724,0.14719,0.1862,0.1973,0.15382,0.22659,0.1863,0.18954,0.24011,0.27549,0.19505,0.2263,0.22565,0.15995,0.27245,0.27167,0.27119,0.27264,0.20515,0.27805,0.12359,0.25021,0.25006,0.28482,0.16398,0.21007,0.16099,0.15427,0.13887,0.16369,0.16929,0.17829,0.15021,0.19667,0.13388,0.13298,0.21757,0.26754
JN412591,0.22842,0.36517,0.12916,0.13282,0.049521,0.41402,0.46176,0.034811,0.029274,0.031045,0.035552,0.072685,0.074944,0.12728,0.086517,0.30202,0.057682,0.18584,0.17635,0.18614,0.2769,-0.024768,0.21298,0.16833,0.051957,0.541,0.12375,0.116,0.17224,0.060343,0.063834,0.073663,0.053072,0.085693,0.12206,0.2028,0.20361,0.08384,0.10081,0.44308,0.4428,0.39166,0.3744,0.18405,0.4377,0.43942,0.44626,0.19788,0.1973,0.19702,0.19718,0.45032,0.24397,0.025722,0.064076,0.064517,0.080519,0.473,0.38939,0.082559,0.10352,0.29661,0.25091,0.2405,0.21404,0.24063,0.062057,0.27619,0.27675,0.10763,0.10922
JN572689,0.16474,0.31735,0.19225,0.11989,0.13312,0.44927,0.48505,0.13622,0.13649,0.13573,0.13778,0.14417,0.21159,0.19511,0.10072,0.38301,0.094522,0.3134,0.29947,0.31456,0.41789,0.044132,0.23063,0.41128,0.11915,0.60411,0.16872,0.1687,0.2523,0.19585,0.22722,0.22798,0.21275,0.22932,0.23822,0.29519,0.29101,0.2208,0.1105,0.50885,0.50958,0.49456,0.47012,0.16357,0.38427,0.38369,0.42096,0.28368,0.28347,0.28266,0.28312,0.40154,0.31212,0.14795,0.11164,0.11136,0.11671,0.60172,0.3927,0.16893,0.18944,0.41956,0.40016,0.36326,0.34666,0.39507,0.16586,0.4106,0.40881,0.15759,0.20427
KF024721,0.12722,0.31738,0.13313,0.088645,0.11828,0.41046,0.49026,0.10246,0.10001,0.10067,0.10349,0.11114,0.14189,0.12449,0.12433,0.30003,0.068975,0.23181,0.22078,0.23222,0.42396,-0.016803,0.18566,0.37508,0.10461,0.55174,0.13397,0.13643,0.19165,0.14766,0.15606,0.16687,0.1527,0.18446,0.19597,0.28042,0.28257,0.17757,0.065201,0.49973,0.4996,0.47552,0.43019,0.095307,0.38958,0.39012,0.37201,0.20791,0.20796,0.2069,0.20724,0.39802,0.26742,0.10266,0.081304,0.081107,0.080317,0.52722,0.33952,0.138,0.16035,0.43831,0.4253,0.38384,0.36401,0.41051,0.15437,0.37041,0.36987,0.10888,0.14066
JN624851,0.19051,0.35049,0.18945,0.10213,0.10108,0.50535,0.48016,0.10285,0.1002,0.10102,0.10478,0.11427,0.16815,0.19497,0.16834,0.31616,0.098359,0.20925,0.19458,0.20884,0.43882,-0.053506,0.24451,0.25141,0.1178,0.68732,0.15061,0.15324,0.22308,0.14515,0.16154,0.17085,0.15192,0.17535,0.19913,0.28175,0.28147,0.17372,0.14812,0.51518,0.51395,0.48129,0.41957,0.12158,0.44012,0.4401,0.44077,0.20322,0.20353,0.20285,0.20453,0.42663,0.30796,0.1244,0.11338,0.11391,0.1349,0.56156,0.39472,0.16215,0.17606,0.39843,0.37985,0.34904,0.32019,0.36743,0.15895,0.29442,0.29345,0.17661,0.17532
JN643714,0.14682,0.32858,0.13147,0.07864,0.014841,0.43014,0.46678,0.017632,0.014258,0.016744,0.016071,0.032895,0.05081,0.12466,0.066566,0.26912,0.046978,0.15803,0.14932,0.15592,0.26566,-0.024584,0.16699,0.21745,0.021788,0.54286,0.070856,0.067682,0.17157,0.054071,0.069032,0.072748,0.052671,0.082206,0.10023,0.17935,0.17765,0.081664,0.099063,0.44513,0.44307,0.40142,0.36204,0.14013,0.4271,0.427,0.41207,0.17952,0.17957,0.17853,0.17967,0.43334,0.24623,0.040465,0.023171,0.023273,0.039255,0.49641,0.35141,0.08137,0.085845,0.29861,0.25103,0.22716,0.19692,0.22977,0.048099,0.24353,0.24461,0.10197,0.11911
JN660814,0.16342,0.31899,0.15517,0.12384,0.11369,0.44616,0.4915,0.12243,0.12232,0.12156,0.12413,0.15239,0.19232,0.17347,0.08446,0.36109,0.097037,0.27541,0.26276,0.27653,0.42453,0.041325,0.21707,0.39427,0.12453,0.60026,0.17981,0.1787,0.21798,0.17545,0.2158,0.22098,0.20663,0.22988,0.23542,0.29381,0.28463,0.22349,0.099978,0.4975,0.49787,0.4778,0.43638,0.16589,0.39503,0.39405,0.42225,0.25657,0.25659,0.25594,0.25612,0.41489,0.29139,0.12789,0.10523,0.10509,0.10586,0.5947,0.39339,0.13022,0.16001,0.40652,0.38161,0.34896,0.33137,0.37662,0.14924,0.39634,0.39543,0.13872,0.16849
JN680858,0.091418,0.19189,0.14934,0.026414,-0.039627,0.15082,0.18529,0.024041,0.01988,0.022292,0.024813,0.020383,-0.068214,0.11009,-0.0026868,0.19717,0.0041549,0.17041,0.16738,0.16997,0.13222,0.081215,0.19059,0.13309,0.024436,0.23738,0.096802,0.090097,0.18171,-0.02812,-0.011022,0.0059795,-0.011346,0.028633,0.031544,0.1224,0.14243,0.022033,0.085661,0.21004,0.21222,0.23384,0.25789,0.091671,0.15396,0.15221,0.20089,0.19228,0.1917,0.19175,0.19261,0.1784,0.17264,-0.0095121,0.031779,0.031732,0.068434,0.19973,0.16489,0.063164,0.057736,0.12666,0.11658,0.12508,0.10967,0.084023,0.0033938,0.11727,0.11759,0.16024,0.14008
JN687951,0.14034,0.28705,0.13828,0.11329,0.11319,0.43279,0.47353,0.097597,0.09775,0.097141,0.10013,0.12852,0.18529,0.15002,0.064617,0.33605,0.079126,0.2601,0.2459,0.26105,0.39127,0.022135,0.20848,0.38382,0.096567,0.60974,0.14971,0.1479,0.20642,0.16068,0.19671,0.19974,0.18363,0.19709,0.21011,0.27531,0.26986,0.18961,0.081812,0.49302,0.49399,0.47543,0.4329,0.15223,0.36971,0.36831,0.41362,0.22914,0.2295,0.22849,0.22905,0.38095,0.27298,0.12239,0.096009,0.095711,0.096192,0.58449,0.38389,0.1301,0.15199,0.40473,0.38437,0.34783,0.32863,0.37611,0.13856,0.38189,0.38088,0.12409,0.15823
JN699008,0.18457,0.39465,0.14347,0.079466,0.026996,0.42555,0.43852,0.057105,0.054986,0.056243,0.058718,0.097925,0.043323,0.14604,0.08309,0.25665,0.049404,0.16603,0.15511,0.16498,0.32538,-0.053631,0.20565,0.21466,0.062163,0.58421,0.1271,0.12384,0.20923,0.060556,0.061416,0.074608,0.064107,0.087289,0.085685,0.21013,0.21352,0.082044,0.10683,0.43388,0.43431,0.41995,0.416,0.16426,0.41748,0.41769,0.48208,0.15007,0.14968,0.14876,0.14988,0.41237,0.26487,0.022317,0.087036,0.08738,0.093785,0.47343,0.45139,0.098636,0.11898,0.30236,0.29363,0.27343,0.25001,0.28996,0.080673,0.27695,0.27572,0.11708,0.15518
JN699007,0.20143,0.39138,0.1218,0.15165,0.11455,0.44915,0.50722,0.11805,0.11661,0.11474,0.11725,0.08909,0.15846,0.14531,0.14749,0.34461,0.068935,0.23466,0.22104,0.23434,0.41557,-0.064595,0.23321,0.31259,0.10503,0.54078,0.15512,0.15624,0.21098,0.15008,0.17934,0.18431,0.17406,0.16897,0.20076,0.24834,0.24484,0.16619,0.089823,0.4872,0.48645,0.44168,0.4194,0.14907,0.44489,0.44373,0.44269,0.24756,0.24807,0.24762,0.24748,0.44852,0.28014,0.10649,0.10525,0.10568,0.098925,0.54754,0.39508,0.13189,0.1666,0.35598,0.34201,0.29139,0.27126,0.3336,0.1437,0.34076,0.33977,0.094818,0.1367
KJ194584,0.19592,0.40764,0.17324,0.13868,0.10132,0.48707,0.55527,0.12669,0.12391,0.12283,0.12746,0.12416,0.15888,0.18411,0.12683,0.39428,0.074408,0.31038,0.30001,0.31277,0.41142,0.017706,0.27815,0.38773,0.085588,0.59306,0.20585,0.20441,0.2604,0.14589,0.1385,0.15794,0.13288,0.16096,0.20064,0.28766,0.28407,0.15294,0.14275,0.55595,0.55642,0.50232,0.4598,0.14925,0.49558,0.49452,0.4182,0.32241,0.32262,0.32259,0.32242,0.51299,0.35034,0.10097,0.084566,0.084537,0.09439,0.60212,0.42115,0.15844,0.1825,0.42677,0.38936,0.35587,0.32503,0.38687,0.15809,0.34488,0.3447,0.12664,0.21207
JN699005,0.17472,0.34296,0.20989,0.090948,0.10593,0.38063,0.43623,0.1408,0.1403,0.1401,0.14174,0.1401,0.14297,0.21364,0.13076,0.35288,0.10362,0.30497,0.29668,0.30652,0.44603,0.011363,0.24635,0.40322,0.1215,0.5535,0.19472,0.19337,0.27744,0.1582,0.18176,0.19554,0.17637,0.20674,0.20689,0.29372,0.29965,0.19632,0.16321,0.47504,0.47678,0.47299,0.44895,0.16003,0.39668,0.39508,0.34462,0.27701,0.27686,0.27624,0.27721,0.3932,0.31141,0.10079,0.13829,0.13827,0.14372,0.50055,0.34941,0.18047,0.19716,0.40267,0.40731,0.37128,0.35882,0.38499,0.1747,0.29962,0.29999,0.19013,0.24257
JN699001,0.16676,0.38625,0.13395,0.13012,0.089492,0.55155,0.5571,0.082982,0.078881,0.079985,0.081526,0.077299,0.14571,0.14762,0.14413,0.33448,0.093899,0.19822,0.18105,0.19691,0.407,-0.058002,0.24526,0.30733,0.090896,0.71587,0.1468,0.14165,0.1886,0.14321,0.14204,0.14779,0.12787,0.16035,0.18579,0.25067,0.24893,0.15509,0.09732,0.55604,0.55539,0.50395,0.44935,0.17022,0.49411,0.49566,0.53453,0.19974,0.20035,0.19923,0.20028,0.49479,0.2821,0.088101,0.085357,0.085607,0.098727,0.62233,0.4603,0.12527,0.14354,0.40394,0.3594,0.32349,0.28661,0.34357,0.11451,0.35651,0.35641,0.11775,0.12358
JN699000,0.14375,0.31549,0.14019,0.11924,0.11622,0.44577,0.48685,0.12371,0.12338,0.12207,0.1242,0.14632,0.19645,0.1659,0.089032,0.34182,0.092164,0.26077,0.24827,0.26213,0.39608,0.0030316,0.22021,0.39854,0.11388,0.61403,0.16584,0.16465,0.20913,0.17431,0.23177,0.23584,0.2162,0.23142,0.23882,0.28985,0.28041,0.22604,0.091198,0.50167,0.50191,0.47273,0.43765,0.15473,0.39638,0.39505,0.42775,0.2433,0.2435,0.24252,0.24316,0.41083,0.28543,0.12799,0.078127,0.077797,0.080881,0.60243,0.39417,0.149,0.17565,0.41128,0.39029,0.35584,0.33741,0.38838,0.13636,0.38949,0.38878,0.11916,0.16587
JN698999,0.19596,0.34991,0.20924,0.13924,0.12223,0.38463,0.46618,0.14956,0.14897,0.14946,0.15241,0.13662,0.14991,0.19977,0.11065,0.33212,0.13037,0.28325,0.27046,0.282,0.43614,0.046694,0.25983,0.39676,0.13019,0.5619,0.18854,0.19071,0.26178,0.16062,0.18842,0.20364,0.1889,0.23643,0.21906,0.34702,0.3506,0.22459,0.14535,0.5047,0.5055,0.49429,0.4465,0.1432,0.40171,0.40182,0.36416,0.25333,0.25345,0.25282,0.2538,0.39672,0.306,0.11947,0.11385,0.11397,0.11983,0.53501,0.35892,0.17387,0.18399,0.45664,0.46185,0.42457,0.4205,0.44604,0.20504,0.35669,0.35617,0.21048,0.2092
JN698998,0.16673,0.3124,0.15533,0.12356,0.12037,0.43852,0.49173,0.12128,0.1222,0.12102,0.12288,0.1317,0.20591,0.17027,0.084766,0.35567,0.10087,0.28036,0.26737,0.28123,0.40917,0.018215,0.21331,0.40057,0.1102,0.61041,0.1788,0.17794,0.22811,0.17778,0.22883,0.23129,0.21467,0.23713,0.24304,0.30455,0.29795,0.23001,0.088842,0.50782,0.50822,0.48615,0.44464,0.16931,0.38999,0.38833,0.4267,0.25773,0.25795,0.25702,0.25714,0.40849,0.29405,0.13144,0.098281,0.098048,0.096388,0.60168,0.40186,0.14084,0.16861,0.42197,0.39971,0.36501,0.34634,0.39657,0.15368,0.40605,0.40442,0.13366,0.17229
JN698997,0.34831,0.51704,0.38567,0.28724,0.26276,0.45445,0.56351,0.28416,0.28097,0.28184,0.28597,0.25118,0.32056,0.33399,0.27666,0.51313,0.25106,0.44628,0.43836,0.44633,0.49028,0.070944,0.34019,0.41219,0.23541,0.64999,0.23209,0.23034,0.41498,0.28227,0.30484,0.33079,0.28923,0.32589,0.33853,0.43749,0.43869,0.32499,0.28358,0.61478,0.6144,0.5908,0.53763,0.25836,0.57481,0.57373,0.4666,0.44732,0.44684,0.44641,0.44795,0.58295,0.5023,0.28474,0.23879,0.23859,0.25415,0.64981,0.44122,0.30505,0.31126,0.54208,0.50275,0.48036,0.46851,0.48461,0.35998,0.5054,0.50432,0.33487,0.35112
JN698996,0.31511,0.35799,0.29002,0.21277,0.16418,0.29385,0.38567,0.24107,0.2369,0.24139,0.23941,0.23899,0.21101,0.23999,0.18568,0.39084,0.20319,0.32547,0.31975,0.3243,0.36184,0.12537,0.30726,0.24432,0.17335,0.50542,0.19201,0.19182,0.34728,0.16939,0.23157,0.24339,0.21941,0.26901,0.25645,0.3926,0.39552,0.26552,0.22233,0.4055,0.40374,0.42515,0.38329,0.19991,0.3862,0.3846,0.29227,0.3283,0.32726,0.32752,0.32976,0.38048,0.37123,0.19675,0.18698,0.18676,0.20346,0.49859,0.32835,0.20062,0.18815,0.45361,0.42646,0.40328,0.39032,0.39731,0.25304,0.32233,0.32288,0.28535,0.27774
JN698995,0.25034,0.44141,0.2066,0.14686,0.1314,0.50814,0.5737,0.17144,0.16867,0.16981,0.17163,0.16062,0.19564,0.20372,0.17406,0.38164,0.11637,0.27521,0.26123,0.27451,0.43535,0.0035213,0.29406,0.35334,0.12319,0.76018,0.17347,0.17001,0.27393,0.19004,0.20039,0.21599,0.18504,0.21597,0.22862,0.35121,0.35009,0.20786,0.14105,0.59123,0.5911,0.56957,0.49445,0.18331,0.52995,0.5288,0.46093,0.27762,0.27773,0.2773,0.2782,0.52923,0.37141,0.15252,0.13527,0.13532,0.14508,0.68335,0.42265,0.19479,0.20858,0.51625,0.49518,0.45293,0.42288,0.48348,0.1955,0.3888,0.38808,0.18881,0.19672
JN698992,0.18274,0.39678,0.16205,0.12915,0.083749,0.48732,0.54445,0.12097,0.11839,0.11711,0.12106,0.12284,0.15302,0.16961,0.12366,0.37834,0.055173,0.29662,0.28578,0.29863,0.39332,0.025673,0.27263,0.39195,0.070411,0.58531,0.19563,0.19327,0.24741,0.13643,0.12817,0.14822,0.12327,0.14762,0.19197,0.2818,0.2768,0.1398,0.1242,0.54894,0.54943,0.49792,0.45038,0.13756,0.48868,0.48751,0.40967,0.30764,0.30805,0.30796,0.30773,0.5048,0.33737,0.082921,0.070486,0.070452,0.081583,0.59471,0.40964,0.14715,0.1681,0.41694,0.38084,0.34786,0.3178,0.37662,0.14676,0.34259,0.34233,0.11275,0.19904
JN699016,0.14114,0.30341,0.14441,0.11682,0.12255,0.42534,0.47571,0.12762,0.12712,0.12596,0.12832,0.13989,0.20772,0.17454,0.091114,0.3383,0.091032,0.27466,0.26159,0.27507,0.40317,0.022575,0.19984,0.38759,0.11619,0.6022,0.15897,0.15773,0.20992,0.18159,0.229,0.23615,0.2209,0.23157,0.23883,0.27909,0.2731,0.22347,0.089227,0.49015,0.49056,0.46187,0.42622,0.16442,0.37845,0.37633,0.4303,0.25044,0.25048,0.24965,0.25005,0.39419,0.28748,0.13261,0.087835,0.087685,0.093081,0.59096,0.40081,0.16907,0.19656,0.39838,0.38173,0.34666,0.32933,0.37955,0.14362,0.3971,0.39535,0.115,0.17694
JN699015,0.17955,0.31396,0.16819,0.10844,0.094516,0.37984,0.43261,0.12601,0.12628,0.12567,0.12845,0.15311,0.13151,0.161,0.084669,0.30592,0.10784,0.26543,0.25611,0.26423,0.40885,0.053404,0.2485,0.37015,0.11556,0.5134,0.16076,0.16131,0.24307,0.12165,0.15538,0.16646,0.15262,0.18081,0.18018,0.29674,0.29803,0.16906,0.089413,0.44656,0.44855,0.44826,0.4451,0.09658,0.34568,0.34565,0.32566,0.23499,0.23459,0.23401,0.23485,0.3673,0.24536,0.10281,0.12409,0.12408,0.12818,0.49355,0.3342,0.12485,0.13881,0.38605,0.38521,0.37032,0.35349,0.37473,0.16939,0.36142,0.36046,0.15749,0.18439
KF959563,0.17655,0.31329,0.16389,0.10578,0.09491,0.38276,0.43409,0.1185,0.11863,0.1179,0.12066,0.15113,0.12935,0.1549,0.081961,0.3033,0.10243,0.26031,0.2507,0.25914,0.40432,0.051481,0.2441,0.36694,0.10767,0.51321,0.15495,0.15535,0.24112,0.12079,0.15217,0.16212,0.14902,0.17721,0.17572,0.29272,0.29325,0.16569,0.084174,0.44625,0.44823,0.44741,0.44294,0.091547,0.34608,0.34601,0.32702,0.23092,0.23061,0.22998,0.2308,0.36734,0.24165,0.099059,0.11754,0.11751,0.12102,0.49377,0.3353,0.12001,0.13432,0.38543,0.38427,0.36834,0.35073,0.37283,0.165,0.36241,0.36174,0.15261,0.17959
JN699012,0.30322,0.3529,0.27915,0.17262,0.14439,0.3159,0.41379,0.23732,0.2346,0.23688,0.23746,0.24021,0.21258,0.24594,0.20562,0.38282,0.1847,0.32681,0.32085,0.32664,0.37118,0.12896,0.32251,0.23249,0.15517,0.52487,0.17955,0.17909,0.33848,0.19031,0.2384,0.24399,0.22459,0.27658,0.26452,0.40588,0.41167,0.26872,0.21622,0.43617,0.43517,0.45007,0.4182,0.19184,0.37885,0.37729,0.3042,0.32622,0.32542,0.32556,0.32793,0.37995,0.35502,0.18842,0.15807,0.15795,0.17459,0.50451,0.33296,0.18525,0.18214,0.45705,0.43795,0.40362,0.39796,0.41464,0.24609,0.34889,0.34936,0.2798,0.27556
JN698993,0.24364,0.41969,0.17798,0.18759,0.19106,0.49414,0.56215,0.16731,0.16715,0.16833,0.1681,0.15433,0.23745,0.19313,0.16974,0.38668,0.15974,0.2954,0.27965,0.29368,0.46996,-0.050024,0.2878,0.37872,0.18256,0.67759,0.19446,0.19695,0.28227,0.21411,0.21624,0.22718,0.20185,0.23306,0.25077,0.33281,0.3242,0.23242,0.11555,0.57411,0.57153,0.55139,0.50162,0.19626,0.48585,0.4837,0.45673,0.27351,0.27349,0.27227,0.27403,0.46814,0.36922,0.19354,0.16899,0.169,0.16755,0.65892,0.42912,0.19252,0.20106,0.47727,0.46426,0.41708,0.39678,0.46269,0.23678,0.39957,0.39823,0.14109,0.20498
JN698989,0.18731,0.3961,0.14169,0.083893,0.027409,0.42541,0.44277,0.055515,0.053287,0.054552,0.057167,0.093265,0.042701,0.1383,0.081604,0.26026,0.049855,0.16399,0.15247,0.1634,0.32834,-0.051092,0.20629,0.21791,0.064841,0.58897,0.12584,0.12203,0.20703,0.055208,0.057659,0.070951,0.058971,0.079302,0.083169,0.2089,0.21112,0.074747,0.099459,0.43883,0.43922,0.42255,0.41567,0.15613,0.41912,0.41948,0.47913,0.15032,0.14999,0.14891,0.14999,0.41457,0.2678,0.02081,0.092199,0.092618,0.098424,0.48011,0.44897,0.098593,0.12025,0.3056,0.29725,0.28001,0.25306,0.2944,0.086607,0.28305,0.2818,0.11243,0.147
JN699011,0.23812,0.47382,0.19949,0.16012,0.14321,0.48139,0.60057,0.13808,0.13376,0.13463,0.13747,0.11272,0.16983,0.19456,0.12982,0.43326,0.11041,0.31983,0.30644,0.31931,0.4285,-0.024296,0.25234,0.38614,0.14979,0.63542,0.16663,0.16595,0.26692,0.16734,0.16983,0.1808,0.15164,0.16889,0.19025,0.27168,0.26552,0.16523,0.11081,0.58488,0.58452,0.58097,0.55259,0.23212,0.50325,0.50224,0.55266,0.31064,0.31087,0.30964,0.31079,0.50823,0.38266,0.1459,0.15494,0.15525,0.1587,0.66339,0.46858,0.17614,0.19769,0.46597,0.42497,0.39186,0.36498,0.41993,0.1709,0.45824,0.45587,0.14036,0.2055
JQ809702,0.30119,0.32734,0.28411,0.17174,0.14624,0.26506,0.35736,0.23993,0.23666,0.23873,0.2399,0.21181,0.21459,0.23929,0.20398,0.34395,0.19715,0.31268,0.3092,0.311,0.35283,0.11045,0.30534,0.23953,0.15283,0.48024,0.18212,0.18215,0.31971,0.16397,0.22261,0.23252,0.21237,0.26211,0.24187,0.38207,0.38369,0.25275,0.21668,0.39569,0.39376,0.40127,0.33826,0.17534,0.36071,0.35882,0.22251,0.30902,0.30855,0.30882,0.31079,0.36095,0.34154,0.20285,0.15168,0.15177,0.19223,0.46937,0.27802,0.23307,0.22036,0.41755,0.41367,0.3843,0.38622,0.39518,0.24783,0.33727,0.33501,0.27936,0.2692
JQ809703,0.16387,0.30717,0.18658,0.12526,0.13797,0.43351,0.48708,0.12695,0.12651,0.12573,0.12867,0.13128,0.20919,0.19884,0.0941,0.37243,0.10018,0.30916,0.29555,0.31004,0.41044,0.035577,0.22582,0.40418,0.12349,0.60367,0.16886,0.16943,0.24329,0.19389,0.23582,0.23582,0.22175,0.23772,0.24477,0.29197,0.28819,0.22889,0.10982,0.50279,0.50401,0.48987,0.45924,0.16555,0.37674,0.37581,0.42165,0.27823,0.278,0.27714,0.27779,0.39415,0.30388,0.15263,0.10903,0.10875,0.1162,0.59631,0.38935,0.17632,0.19667,0.41211,0.3954,0.35687,0.34065,0.3892,0.16248,0.41116,0.40956,0.15555,0.2013
JF946695,0.19864,0.3606,0.19786,0.16307,0.15843,0.41808,0.49911,0.15285,0.15376,0.15249,0.1556,0.1567,0.18832,0.19217,0.1465,0.34374,0.13955,0.29228,0.2797,0.29051,0.45473,0.032641,0.25796,0.3989,0.12839,0.6004,0.19601,0.19841,0.25517,0.17608,0.21952,0.2333,0.21468,0.24816,0.25337,0.35088,0.35375,0.23857,0.14419,0.51309,0.5135,0.51458,0.46699,0.15327,0.43178,0.43111,0.41719,0.26283,0.26268,0.26199,0.26275,0.43639,0.30634,0.16138,0.12523,0.12518,0.11541,0.55897,0.39387,0.19288,0.20661,0.45902,0.45579,0.42621,0.41117,0.44053,0.21824,0.37721,0.37782,0.18821,0.21148
JX121091,0.32365,0.37547,0.29479,0.21427,0.16752,0.32156,0.40112,0.2487,0.24505,0.24843,0.24686,0.23304,0.22471,0.25332,0.20183,0.40421,0.20698,0.33768,0.33141,0.33633,0.38826,0.12214,0.3069,0.25716,0.16833,0.53036,0.205,0.20376,0.35893,0.1791,0.2453,0.25916,0.23146,0.28219,0.27075,0.41128,0.41393,0.27847,0.23296,0.43195,0.43014,0.44852,0.40942,0.21673,0.41141,0.40951,0.31313,0.33878,0.3378,0.33794,0.34021,0.40626,0.38142,0.19786,0.18929,0.18907,0.20354,0.51442,0.3499,0.20473,0.19306,0.4691,0.44165,0.41554,0.40359,0.41484,0.26554,0.33576,0.33612,0.2924,0.28825
KC576783,0.2209,0.3978,0.18666,0.15304,0.11268,0.51003,0.5129,0.12977,0.1285,0.12971,0.13048,0.14451,0.18611,0.18321,0.17514,0.35707,0.1357,0.24541,0.22962,0.24457,0.45444,-0.02993,0.28568,0.25827,0.12374,0.68357,0.17103,0.17034,0.25105,0.13561,0.16651,0.17937,0.16225,0.17631,0.19687,0.30646,0.30451,0.1741,0.13671,0.53469,0.53238,0.49819,0.43845,0.16886,0.47811,0.47875,0.48061,0.23792,0.23795,0.23693,0.23795,0.46678,0.3413,0.13458,0.1144,0.11459,0.13339,0.59541,0.43369,0.16534,0.17691,0.42968,0.40288,0.38391,0.35723,0.39343,0.18786,0.31956,0.31862,0.17343,0.17735
